name,price,discount,url,img
Google Pixel 6a Color Carbón 128gb 6 Ram Liberado Caja Y Accesorioo,"$3,899",N/A,https://articulo.mercadolibre.com.mx/MLM-2191210851-google-pixel-6a-color-carbon-128gb-6-ram-liberado-caja-y-accesorioo-_JM_NoIndex_True?searchVariation=182306150354#polycard_client=search-nordic&searchVariation=182306150354&position=22&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7a 128 Gb Carbon 6 Gb Ram Grado A,"$5,999",N/A,https://articulo.mercadolibre.com.mx/MLM-2079409877-google-pixel-7a-128-gb-carbon-6-gb-ram-grado-a-_JM_NoIndex_True?searchVariation=183113921609#polycard_client=search-nordic&searchVariation=183113921609&position=23&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Dual Sim 256 Gb Obsidiana 8 Gb Ram,"$9,29915% OFF",15% OFF,https://articulo.mercadolibre.com.mx/MLM-2218407165-google-pixel-7-dual-sim-256-gb-obsidiana-8-gb-ram-_JM_NoIndex_True?searchVariation=186683023273#polycard_client=search-nordic&searchVariation=186683023273&position=24&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 Pro 128 Gb Negro Stormy  12 Gb Ram Grado A,"$5,099",N/A,https://articulo.mercadolibre.com.mx/MLM-2178120445-google-pixel-6-pro-128-gb-negro-stormy-12-gb-ram-grado-a-_JM_NoIndex_True?searchVariation=182131558246#polycard_client=search-nordic&searchVariation=182131558246&position=25&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a - Charcoal - 128gb 6 Ram Liberado,"$3,999",N/A,https://articulo.mercadolibre.com.mx/MLM-3402743476-google-pixel-6a-charcoal-128gb-6-ram-liberado-_JM_NoIndex_True?searchVariation=181867105312#polycard_client=search-nordic&searchVariation=181867105312&position=26&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 Pro Stormy Black 128gb 6 Ram Liberado Caja Y Accesorios,"$5,099",N/A,https://articulo.mercadolibre.com.mx/MLM-3393284042-google-pixel-6-pro-stormy-black-128gb-6-ram-liberado-caja-y-accesorios-_JM_NoIndex_True?searchVariation=185234856489#polycard_client=search-nordic&searchVariation=185234856489&position=27&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 128 GB stormy black 8 GB RAM - Excelente (Reacondicionado),"$4,47721% OFF",21% OFF,https://www.mercadolibre.com.mx/google-pixel-6-128-gb-stormy-black-8-gb-ram-excelente-reacondicionado/p/MLM2000071929#polycard_client=search-nordic&searchVariation=MLM2000071929&wid=MLM3486604740&position=18&search_layout=stack&type=product&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados ,"$6,079",N/A,https://articulo.mercadolibre.com.mx/MLM-2680161836-google-pixel-7-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=182097087931#polycard_client=search-nordic&searchVariation=182097087931&position=28&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 256 Gb Nieve 12 Gb Ram,"$10,29915% OFF",15% OFF,https://articulo.mercadolibre.com.mx/MLM-2218524593-google-pixel-7-pro-256-gb-nieve-12-gb-ram-_JM_NoIndex_True?searchVariation=182725146414#polycard_client=search-nordic&searchVariation=182725146414&position=29&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados,"$7,159",N/A,https://articulo.mercadolibre.com.mx/MLM-2021898303-google-pixel-7-pro-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=181769511831#polycard_client=search-nordic&searchVariation=181769511831&position=30&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados,"$7,879",N/A,https://articulo.mercadolibre.com.mx/MLM-2228511875-google-pixel-7-pro-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=182819789752#polycard_client=search-nordic&searchVariation=182819789752&position=31&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados A Msi,"$6,279",N/A,https://articulo.mercadolibre.com.mx/MLM-2680161768-google-pixel-7-128gb-originales-liberados-a-msi-_JM_NoIndex_True?searchVariation=182097165685#polycard_client=search-nordic&searchVariation=182097165685&position=32&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados A Msi,"$7,359",N/A,https://articulo.mercadolibre.com.mx/MLM-2021858237-google-pixel-7-pro-128gb-originales-liberados-a-msi-_JM_NoIndex_True?searchVariation=182038757577#polycard_client=search-nordic&searchVariation=182038757577&position=33&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados Blanco,"$6,980",N/A,https://articulo.mercadolibre.com.mx/MLM-3540612776-google-pixel-7-128gb-originales-liberados-blanco-_JM_NoIndex_True?searchVariation=186793163175#polycard_client=search-nordic&searchVariation=186793163175&position=34&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 5g Liberado 8gb Ram 128 Gb Rom Tensor G2 Pantalla Fhd+ 6.3  Gorilla Glass Victus Camara 50mpx Video 4k Ip68 Altavoz Dual,"$8,790",N/A,https://articulo.mercadolibre.com.mx/MLM-2204990467-google-pixel-7-5g-liberado-8gb-ram-128-gb-rom-tensor-g2-pantalla-fhd-63-gorilla-glass-victus-camara-50mpx-video-4k-ip68-altavoz-dual-_JM_NoIndex_True?searchVariation=182522608036#polycard_client=search-nordic&searchVariation=182522608036&position=35&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a 128 Gb Carbón 6 Gb Ram,"$7,299",N/A,https://articulo.mercadolibre.com.mx/MLM-3348569210-google-pixel-6a-128-gb-carbon-6-gb-ram-_JM_NoIndex_True?searchVariation=184690429081#polycard_client=search-nordic&searchVariation=184690429081&position=36&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados Blanco,"$6,8205% OFF",5% OFF,https://articulo.mercadolibre.com.mx/MLM-3540664600-google-pixel-7-128gb-originales-liberados-blanco-_JM_NoIndex_True?searchVariation=186793176893#polycard_client=search-nordic&searchVariation=186793176893&position=37&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Obsidian 128 Gb Rom 8 Gb Ram Esim (ver Descripción),"$3,999",N/A,https://articulo.mercadolibre.com.mx/MLM-3445449676-google-pixel-7-obsidian-128-gb-rom-8-gb-ram-esim-ver-descripcion-_JM_NoIndex_True?searchVariation=182115524596#polycard_client=search-nordic&searchVariation=182115524596&position=38&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 128 Gb Negro ,"$5,499",N/A,https://articulo.mercadolibre.com.mx/MLM-2049451745-google-pixel-6-128-gb-negro-_JM_NoIndex_True?searchVariation=180285579664#polycard_client=search-nordic&searchVariation=180285579664&position=39&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128 Gb Con Caja,"$7,749",N/A,https://articulo.mercadolibre.com.mx/MLM-2248370249-google-pixel-7-pro-128-gb-con-caja-_JM_NoIndex_True?searchVariation=187083801771#polycard_client=search-nordic&searchVariation=187083801771&position=40&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Color Negro,"$8,999",N/A,https://articulo.mercadolibre.com.mx/MLM-2243348129-google-pixel-7-128gb-color-negro-_JM_NoIndex_True?searchVariation=182970889736#polycard_client=search-nordic&searchVariation=182970889736&position=41&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Obsidian 128 Gb Rom 8 Gb Ram (ver Descripción),"$4,299",N/A,https://articulo.mercadolibre.com.mx/MLM-2176453347-google-pixel-7-obsidian-128-gb-rom-8-gb-ram-ver-descripcion-_JM_NoIndex_True?searchVariation=185908637861#polycard_client=search-nordic&searchVariation=185908637861&position=42&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Negro Originales Liberados De Exhibición A Msi,"$7,360",N/A,https://articulo.mercadolibre.com.mx/MLM-3577597686-google-pixel-7-pro-128gb-negro-originales-liberados-de-exhibicion-a-msi-_JM_NoIndex_True?searchVariation=187068376361#polycard_client=search-nordic&searchVariation=187068376361&position=43&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Dual Sim 128 Gb 8 Gb Ram,"$7,200",N/A,https://articulo.mercadolibre.com.mx/MLM-3472620652-google-pixel-7-dual-sim-128-gb-8-gb-ram-_JM_NoIndex_True?searchVariation=186136934235#polycard_client=search-nordic&searchVariation=186136934235&position=44&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 128 Gb Stormy Black - Pantalla No Enciende,"$2,700",N/A,https://articulo.mercadolibre.com.mx/MLM-2993794732-google-pixel-6-128-gb-stormy-black-pantalla-no-enciende-_JM_NoIndex_True?searchVariation=182361360269#polycard_client=search-nordic&searchVariation=182361360269&position=45&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Celular Smartphone Telefono Google Pixel 7 256 Gb Obsidiana 8 Gb Ram,"$8,499",N/A,https://articulo.mercadolibre.com.mx/MLM-3492993480-celular-smartphone-telefono-google-pixel-7-256-gb-obsidiana-8-gb-ram-_JM_NoIndex_True?searchVariation=186341261395#polycard_client=search-nordic&searchVariation=186341261395&position=46&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados ,"$6,979",N/A,https://articulo.mercadolibre.com.mx/MLM-2062465663-google-pixel-7-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=182712517517#polycard_client=search-nordic&searchVariation=182712517517&position=47&search_layout=stack&type=item&tracking_id=ec28cd72-1bcc-4be4-8e1e-d5beb21f7e9a,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
